8269 61.725 31.1 0.41 75.41 5.36 89.15 0 0 0
8270 61.725 45.9 0.56 53.42 4.78 107.99 0 0 0
8271 61.725 61.15 0.66 37.97 4.19 118.31 0 0 0
8272 61.725 76.98 0.56 26.53 3.67 116.63 0 0 0
8273 61.725 90.1 0.63 17.77 3.09 114.94 0 0 0
8274 61.725 104.89 0.6 12.22 1.98 113.25 0 0 0
8275 61.725 111.21 0.5 8.44 1.1 111.56 0 0 0
8276 61.725 114.63 0.31 6.18 0.54 109.81 0 0 0
8277 61.725 113.02 0.2 4.48 0.07 93.6 0 0 0
8278 61.725 106.44 0.04 2.67 0 61.49 0 0 0
8279 61.725 92.09 0.01 1.82 0 27.04 0 0 0
8280 61.725 74.43 0 0.87 0 -1 -1 -1 -1
8281 61.725 58.47 0 0.32 0 -1 -1 -1 -1
8282 61.725 42.6 0 0 0 -1 -1 -1 -1
8283 61.725 29.52 0 0 0 -1 -1 -1 -1
8284 61.725 19.94 0 0 0 -1 -1 -1 -1


8227 67.975 132.44 4.49 192.6 0 102 0 127.5 0
8228 67.975 129.75 5.41 160.36 0 103.2 0 119.47 0
8229 67.975 126.78 7.36 121.14 0 104.4 0 82.05 0
8230 67.975 126.36 10.44 81.38 0.13 105.6 0 35.05 0
8231 67.975 127.58 14.99 48.07 2.11 106.82 0 1.93 0
8232 67.975 131.02 23.34 26.05 2.49 114.67 2.02 0 0
8233 67.975 139.18 38.04 12.62 1.71 128.27 16.88 0 0
8234 67.975 151.87 65.83 6.21 0.33 138 42.19 0 0
8235 67.975 150.11 105.08 3.66 0.24 139.5 72.98 0 0
8236 67.975 130.83 136.67 2.66 0.18 134.13 104.05 0 0
8237 67.975 102.59 161.98 1.99 0.1 79.62 129.95 0 0
8238 67.975 73.14 183.51 1.87 0.44 15.91 144 0 0
8239 67.975 49.44 189.21 1.73 3.31 0 145.5 0 0
8240 67.975 30.11 192.33 1.85 4.53 0 147 0 0
8241 67.975 18.38 200.43 1.76 4.35 0 148.5 0 0
8242 67.975 10.73 203.13 1.66 4.78 0 148.5 0 0
8243 67.975 6.79 198.72 1.59 8.9 0 137.35 0 0
8244 67.975 4.38 189.32 1.14 21.93 0 101.86 0 0
8245 67.975 2.75 176.69 0.74 36.84 0 56.78 0 6.67
8246 67.975 1.68 152.94 0.33 49.43 0 17.35 0 36.27
8247 67.975 1.14 125.24 0.08 65.88 0 0 0 76.9
8248 67.975 0.82 109.19 0.09 83.64 0 0 0 114.99
8249 67.975 0.49 94.96 0 108.71 0 0 0 137.55
8250 67.975 0.26 75.9 0 135.76 0 0 0 136.5
8251 67.975 0.29 55.49 0 161.31 0 0 0 135
8252 67.975 0.28 36.74 0 178.79 0 0 0 133.5
8253 67.975 0 23.54 0.86 175.26 0 0 0 132
8254 67.975 0 15.88 5.84 165.93 0 0 0 121.9
8255 67.975 0 10.56 16.03 164.85 0 0 3.41 92.61
8256 67.975 0 6.75 34.38 153.46 0 0 20.68 55.25
8257 67.975 0 4.6 58.52 134.78 0 0 46.86 20.94
8258 67.975 0 3.08 84.85 110.04 0 0 75.76 0.31
8259 67.975 0 2.21 108.76 87.13 0 0 101.49 0
8260 67.975 0 1.87 132.72 61.05 0 0 118.43 0
8261 67.975 0 1.63 148.53 45.76 0 0 120 0
8262 67.975 0 1.37 156.28 33.81 0 0 118.5 0
8263 67.975 0 0.86 157.36 25.3 0 0 109.32 0
8264 67.975 0 0.4 149.27 17.66 0.83 0 86.46 0
8265 67.975 0.45 0.04 129.47 12.4 8.77 0 57.17 0
8266 67.975 2.63 0 111.86 8.71 22.96 0 28.38 0
8267 67.975 8.07 0 93.15 6.55 40.86 0 6.71 0
8268 67.975 18.66 0 73.68 5.65 60.02 0 0 0
8269 67.975 34.04 0.05 53.95 5.49 78.14 0 0 0
8270 67.975 51.67 0.2 36.18 4.93 93.03 0 0 0
8271 67.975 65.37 0.26 24.66 3.95 102.64 0 0 0
8272 67.975 79.57 0.27 16.36 3.25 103.5 0 0 0
8273 67.975 91.53 0 10.32 2.31 102 0 0 0
8274 67.975 102.27 0 6.64 1.63 100.5 0 0 0
8275 67.975 110.36 0 4.56 1.1 99 0 0 0
8276 67.975 110.78 0 2.59 0.17 95.35 0 0 0
8277 67.975 104.32 0 1.41 0.56 74.6 0 0 0
8278 67.975 92.44 0 0.5 0.15 43.95 0 0 0
8279 67.975 77.4 0 0.11 0.24 15.19 0 0 0
8280 67.975 58.24 0 0 0 -1 -1 -1 -1
8281 67.975 40.78 0 0 0 -1 -1 -1 -1
8282 67.975 27.65 0.24 0 0 -1 -1 -1 -1
8283 67.975 16.49 2.07 0 0 -1 -1 -1 -1
8284 67.975 10.22 3.39 0 0 -1 -1 -1 -1
